prompt_idx,reward,k_t,advantage,abs_advantage,group_mean_reward,data_source
61,0.0,0.006302172318100929,0.0,0.0,0.0,HuggingFaceH4/MATH-500
61,0.0,0.017227891832590103,0.0,0.0,0.0,HuggingFaceH4/MATH-500
62,1.0,0.38949599862098694,0.19999999999999996,0.19999999999999996,0.8,sciq
62,1.0,0.10229911655187607,0.19999999999999996,0.19999999999999996,0.8,sciq
62,0.0,0.09052523970603943,-0.8,0.8,0.8,sciq
62,1.0,0.04246166720986366,0.19999999999999996,0.19999999999999996,0.8,sciq
62,1.0,0.08429449051618576,0.19999999999999996,0.19999999999999996,0.8,sciq
63,1.0,0.42932185530662537,0.19999999999999996,0.19999999999999996,0.8,sciq
63,0.0,0.24491608142852783,-0.8,0.8,0.8,sciq
63,1.0,0.04873162880539894,0.19999999999999996,0.19999999999999996,0.8,sciq
63,1.0,0.0013407672522589564,0.19999999999999996,0.19999999999999996,0.8,sciq
63,1.0,0.11421120911836624,0.19999999999999996,0.19999999999999996,0.8,sciq
64,1.0,0.04093870893120766,0.0,0.0,1.0,HuggingFaceH4/MATH-500
64,1.0,0.07000107318162918,0.0,0.0,1.0,HuggingFaceH4/MATH-500
64,1.0,0.04875420406460762,0.0,0.0,1.0,HuggingFaceH4/MATH-500
64,1.0,0.0729174092411995,0.0,0.0,1.0,HuggingFaceH4/MATH-500
64,1.0,0.06361398845911026,0.0,0.0,1.0,HuggingFaceH4/MATH-500
65,0.0,0.01044849306344986,0.0,0.0,0.0,HuggingFaceH4/MATH-500
65,0.0,0.016863858327269554,0.0,0.0,0.0,HuggingFaceH4/MATH-500
65,0.0,0.006777896545827389,0.0,0.0,0.0,HuggingFaceH4/MATH-500
65,0.0,0.0022815954871475697,0.0,0.0,0.0,HuggingFaceH4/MATH-500
65,0.0,0.008865246549248695,0.0,0.0,0.0,HuggingFaceH4/MATH-500
66,1.0,0.37754103541374207,0.0,0.0,1.0,sciq
66,1.0,0.22122904658317566,0.0,0.0,1.0,sciq
66,1.0,0.09085030108690262,0.0,0.0,1.0,sciq
66,1.0,0.1064857617020607,0.0,0.0,1.0,sciq
66,1.0,0.10195965319871902,0.0,0.0,1.0,sciq
67,1.0,0.4076995849609375,0.0,0.0,1.0,sciq
67,1.0,0.6866154670715332,0.0,0.0,1.0,sciq
67,1.0,0.10284237563610077,0.0,0.0,1.0,sciq
67,1.0,0.4823925495147705,0.0,0.0,1.0,sciq
67,1.0,0.06887505948543549,0.0,0.0,1.0,sciq
68,0.0,0.037451520562171936,0.0,0.0,0.0,kk_logic
68,0.0,0.03256170451641083,0.0,0.0,0.0,kk_logic
68,0.0,0.020460989326238632,0.0,0.0,0.0,kk_logic
68,0.0,0.03057306446135044,0.0,0.0,0.0,kk_logic
68,0.0,0.04188501834869385,0.0,0.0,0.0,kk_logic
69,0.0,0.034143365919589996,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
69,0.0,0.037626344710588455,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
69,0.0,0.04264345392584801,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
69,1.0,0.050108395516872406,0.8,0.8,0.2,HuggingFaceH4/MATH-500
69,0.0,0.04319896921515465,-0.2,0.2,0.2,HuggingFaceH4/MATH-500
70,1.0,0.0914020910859108,0.0,0.0,1.0,sciq
70,1.0,0.11149778962135315,0.0,0.0,1.0,sciq
70,1.0,0.023942383006215096,0.0,0.0,1.0,sciq
70,1.0,0.09273765236139297,0.0,0.0,1.0,sciq
70,1.0,0.17848718166351318,0.0,0.0,1.0,sciq
71,1.0,0.016182709485292435,0.0,0.0,1.0,sciq
71,1.0,0.18369066715240479,0.0,0.0,1.0,sciq
71,1.0,0.06725797057151794,0.0,0.0,1.0,sciq
71,1.0,0.18241232633590698,0.0,0.0,1.0,sciq
71,1.0,0.08175768703222275,0.0,0.0,1.0,sciq
72,1.0,0.27058616280555725,0.19999999999999996,0.19999999999999996,0.8,sciq
72,1.0,0.1338534653186798,0.19999999999999996,0.19999999999999996,0.8,sciq
72,0.0,0.17218518257141113,-0.8,0.8,0.8,sciq
72,1.0,0.12469267845153809,0.19999999999999996,0.19999999999999996,0.8,sciq
72,1.0,0.14547456800937653,0.19999999999999996,0.19999999999999996,0.8,sciq
73,0.0,0.023052344098687172,0.0,0.0,0.0,HuggingFaceH4/MATH-500
73,0.0,0.025739114731550217,0.0,0.0,0.0,HuggingFaceH4/MATH-500
73,0.0,0.020863685756921768,0.0,0.0,0.0,HuggingFaceH4/MATH-500
73,0.0,0.019415121525526047,0.0,0.0,0.0,HuggingFaceH4/MATH-500
73,0.0,0.017362285405397415,0.0,0.0,0.0,HuggingFaceH4/MATH-500
74,0.0,0.011050881817936897,0.0,0.0,0.0,HuggingFaceH4/MATH-500
74,0.0,0.009805072098970413,0.0,0.0,0.0,HuggingFaceH4/MATH-500
74,0.0,0.01045764610171318,0.0,0.0,0.0,HuggingFaceH4/MATH-500
74,0.0,0.006836583837866783,0.0,0.0,0.0,HuggingFaceH4/MATH-500
74,0.0,-0.00524365808814764,0.0,0.0,0.0,HuggingFaceH4/MATH-500
75,1.0,0.08255121856927872,0.0,0.0,1.0,sciq
75,1.0,0.23063746094703674,0.0,0.0,1.0,sciq
75,1.0,0.04963626340031624,0.0,0.0,1.0,sciq
75,1.0,0.13267582654953003,0.0,0.0,1.0,sciq
75,1.0,0.048435892909765244,0.0,0.0,1.0,sciq
